Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
2.26539,,Cancel,177407459,,,-1000,,,
2.26548,,Insert,177407595,0,A,1000,147200,G,
2.265828,,Cancel,177407595,,,-1000,,,
2.266055,,Insert,177407755,0,B,8000,146900,G,
2.267999,,Cancel,177406555,,,-1710,,,
2.272296,,Insert,177408223,0,A,1000,147200,G,
2.272602,,Cancel,177407755,,,-8000,,,
2.278019,,Cancel,177408223,,,-1000,,,
2.288737,,Insert,177408683,0,A,1000,147200,G,
2.289078,,Insert,177408695,0,A,1000,147500,G,
2.289374,,Cancel,177407419,,,-1000,,,
2.289497,,Cancel,177403591,,,-1000,,,
2.28961,,Insert,177408739,0,B,1000,146900,G,
2.296484,,Cancel,7028076,,,-10000,,,
2.296484,,Cancel,7028077,,,-10000,,,
2.296484,,Insert,7028078,1,A,10000,147600,G,
2.296484,,Insert,7028079,1,B,10000,146400,G,
2.30083,,Cancel,177408739,,,-1000,,,
2.30094,,Insert,177409123,0,B,1000,146900,G,
2.330717,,Cancel,177405947,,,-1000,,,
2.33074,,Cancel,177399831,,,-1000,,,
2.334316,,Cancel,177406387,,,-1000,,,
2.3421,,Insert,177409895,0,B,2000,146000,G,
2.34225,,Cancel,177406483,,,-2000,,,
2.34225,,Insert,177409899,0,B,2000,112900,G,
2.342705,,Cancel,177409123,,,-1000,,,
2.342711,,Insert,177409915,0,B,1000,146300,G,
2.342738,,Insert,177409935,0,A,2000,147300,G,
2.349588,,Cancel,177409935,,,-2000,,,
2.349588,,Insert,177410343,0,B,1000,146900,G,
2.350113,,Insert,177410407,0,B,1000,146900,G,
2.350143,,Insert,177410411,0,A,1000,147200,G,
2.350996,,Cancel,177408683,,,-1000,,,
2.357806,,Insert,177410607,0,B,1000,145500,G,
2.358585,,Cancel,177409899,,,-2000,,,
2.358585,,Insert,177410659,0,B,2000,113000,G,
2.358878,,Cancel,177409915,,,-1000,,,
2.358914,,Insert,177410679,0,B,1000,147000,G,
2.358917,,Insert,177410683,0,B,1000,146900,G,
2.358946,,Insert,177410691,0,B,3000,146700,G,
2.358948,,Insert,177410695,0,B,1000,147000,G,
2.358963,,Insert,177410699,0,B,8000,146900,G,
2.359099,,Cancel,177409895,,,-2000,,,
2.359982,,Cancel,177410695,,,-1000,,,
2.370914,,Cancel,177410699,,,-8000,,,
2.377454,,Insert,177412947,0,A,1000,148600,G,
2.39967,,Insert,177413527,0,B,1000,146600,G,
2.407771,,Insert,177413843,0,B,8000,146900,G,
2.408321,,Cancel,177410407,,,-1000,,,
2.410809,,Insert,177414215,0,B,1000,146700,G,
2.411822,,Cancel,177414215,,,-1000,,,
2.411849,,Insert,177414419,0,B,1000,117300,G,
2.418198,,Cancel,177413843,,,-8000,,,
2.424782,,Cancel,177410683,,,-1000,,,
2.427031,,Insert,177414995,0,A,1000,147200,G,
2.427252,,Cancel,177410607,,,-1000,,,
2.427484,,Cancel,177413527,,,-1000,,,
2.430645,,Cancel,177410679,,,-1000,,,
2.430671,,Cancel,177410343,,,-1000,,,
2.430733,,Insert,177415083,0,B,2000,146000,G,
2.430892,,Cancel,177403703,,,-1000,,,
2.430993,,Insert,177415135,0,A,2000,147300,G,
2.430996,,Cancel,177402979,,,-720,,,
2.431007,,Cancel,177403011,,,-1000,,,
2.431084,,Insert,177415175,0,A,1000,147100,G,
2.431102,,Cancel,177410659,,,-2000,,,
2.431102,,Insert,177415183,0,B,2000,112900,G,
2.431138,,Cancel,177402103,,,-8000,,,
2.431173,,Cancel,177403051,,,-1000,,,
2.431215,,Cancel,177410411,,,-1000,,,
2.431218,,Cancel,177406439,,,-1000,,,
2.43123,,Insert,177415271,0,A,8000,147000,G,
2.431232,,Insert,177415275,0,A,710,147100,G,
2.431235,,Cancel,177403023,,,-1000,,,
2.43125,,Insert,177415283,0,A,1000,147100,G,
2.431252,,Cancel,177406623,,,-1000,,,
2.431265,,Insert,177415295,0,A,3000,147200,G,
2.431312,,Cancel,177403175,,,-2000,,,
2.431312,,Insert,177415315,0,A,2000,181600,G,
2.431316,,Cancel,177410691,,,-3000,,,
2.431324,,Cancel,177412947,,,-1000,,,
2.431327,,Insert,177415323,0,A,400,147000,G,
2.431334,,Insert,177415327,0,A,1000,148500,G,
2.431349,,Cancel,177402967,,,-400,,,
2.431357,,Cancel,177403015,,,-2000,,,
2.431461,,Insert,177415359,0,B,1000,146300,G,
2.431466,,Insert,177415363,0,A,1000,147000,G,
2.431675,,Insert,177415503,0,A,1000,147100,G,
2.432002,,Cancel,177403007,,,-1000,,,
2.43212,,Cancel,177415283,,,-1000,,,
2.432135,,Insert,177415759,0,B,2000,145900,G,
2.432356,,Cancel,177415183,,,-2000,,,
2.432356,,Insert,177415919,0,B,2000,112800,G,
2.432426,,Insert,177415979,0,B,1000,146800,G,
2.43247,,Insert,177416011,0,B,1000,146800,G,
2.432536,,Insert,177416047,0,B,1000,146200,G,
2.432804,,Insert,177416143,0,A,1000,147700,G,
2.432916,,Cancel,177415979,,,-1000,,,
2.433263,,Insert,177416303,0,A,1000,147000,G,
2.433617,,Cancel,177403163,,,-1000,,,
2.434551,,Insert,177416547,0,B,8000,146700,G,
2.434664,,Insert,177416555,0,B,1000,146800,G,
2.434692,,Insert,177416559,0,B,1000,146800,G,
2.434692,,Insert,177416563,0,B,1000,146800,G,
2.434997,,Cancel,177416303,,,-1000,,,
2.43625,,Cancel,177416555,,,-1000,,,
2.438325,,Insert,177416767,0,B,1000,146800,G,
2.439711,,Cancel,177416767,,,-1000,,,
2.439792,,Insert,177416847,0,B,1000,146800,G,
2.439912,,Cancel,177416847,,,-1000,,,
2.44025,,Insert,177416855,0,B,1000,146800,G,
2.444902,,Cancel,177416855,,,-1000,,,
2.459369,,Insert,5006883,1,A,71,146300,G,
2.483754,,Insert,177418123,0,A,1000,147000,G,
2.483778,,Cancel,177384715,,,-1000,,,
2.483779,,Cancel,177384719,,,-1000,,,
2.483783,,Insert,177418127,0,A,1000,147000,G,
2.483822,,Cancel,177416011,,,-1000,,,
2.48385,,Insert,177418131,0,A,1000,176700,G,
2.483875,,Insert,177418139,0,B,1000,102500,G,
2.485791,,Insert,5006884,1,B,18,145300,G,
2.50065,,Cancel,177416547,,,-8000,,,
2.500677,,Cancel,177416563,,,-1000,,,
2.509459,,Cancel,177416559,,,-1000,,,
2.511109,,Insert,177418771,0,A,710,147000,G,
2.511445,,Insert,177418795,0,A,1000,147300,G,
2.511746,,Cancel,177418795,,,-1000,,,
2.51962,,Insert,177418963,0,A,1000,147000,G,
2.519954,,Insert,177419007,0,A,1000,147000,G,
2.520212,,Cancel,177418963,,,-1000,,,
2.542424,,Insert,177419463,0,B,1000,145300,G,
2.551246,,Cancel,177419007,,,-1000,,,
2.557071,,Cancel,177418771,,,-710,,,
2.55713,,Cancel,177370299,,,-1000,,,
2.55713,,Insert,177419759,0,A,1000,147400,G,
2.606451,,Cancel,7028078,,,-10000,,,
2.606451,,Cancel,7028079,,,-9929,,,
2.606451,,Insert,7028080,1,A,10000,147400,G,
2.606451,,Insert,7028081,1,B,10000,146200,G,
2.606784,,Insert,177420267,0,A,710,147000,G,
2.609871,,Cancel,177420267,,,-710,,,
2.629875,,Cancel,177385487,,,-1000,,,
2.656503,,Cancel,177419759,,,-1000,,,
2.694315,,Insert,177421111,0,B,8000,146500,G,
2.703702,,Insert,177421203,0,A,1000,147500,G,
2.889957,,Cancel,7028080,,,-10000,,,
2.889957,,Cancel,7028081,,,-10000,,,
2.889957,,Insert,7028082,1,A,10000,147400,G,
2.889957,,Insert,7028083,1,B,10000,146200,G,
3.029269,,Insert,177425347,0,B,1000,146500,G,
3.029434,,Insert,177425363,0,B,8000,146700,G,
3.029464,,Cancel,177418127,,,-1000,,,
3.029657,,Cancel,177415503,,,-1000,,,
3.029756,,Insert,177425471,0,B,1000,146800,G,
3.029759,,Insert,177425475,0,B,1000,146800,G,
3.029849,,Cancel,177419463,,,-1000,,,
3.029855,,Insert,177425527,0,B,1000,145400,G,
3.029886,,Insert,177425531,0,B,1000,146800,G,
3.029915,,Insert,177425543,0,A,1000,147100,G,
3.030124,,Insert,177425583,0,A,1000,147100,G,
3.103373,,Cancel,177425583,,,-1000,,,
3.103399,,Cancel,177399835,,,-1000,,,
3.103671,,Insert,177426439,0,B,1000,146800,G,
3.103696,,Insert,177426443,0,A,1000,191300,G,
3.103709,,Insert,177426447,0,B,8000,146800,G,
3.10371,,Insert,177426451,0,B,1000,146800,G,
3.103739,,Insert,177426455,0,A,1000,147100,G,
3.103859,,Cancel,177415271,,,-8000,,,
3.103863,,Cancel,177418123,,,-1000,,,
3.103864,,Cancel,177415295,,,-3000,,,
3.103912,,Cancel,177415323,,,-400,,,
3.103939,,Cancel,177415275,,,-710,,,
3.103975,,Insert,177426491,0,A,400,147100,G,
3.104316,,Insert,177426515,0,B,1000,146800,G,
3.104401,,Cancel,177415327,,,-1000,,,
3.105496,,Insert,177426739,0,A,8000,147000,G,
3.105574,,Cancel,177426515,,,-1000,,,
3.107419,,Insert,177426971,0,A,1000,147100,G,
3.107482,,Cancel,177426447,,,-8000,,,
3.107906,,Cancel,177426439,,,-1000,,,
3.108049,,Insert,177427027,0,B,1000,146800,G,
3.108114,,Cancel,177427027,,,-1000,,,
3.115422,,Cancel,177426971,,,-1000,,,
3.115898,,Insert,177427319,0,B,1000,146600,G,
3.115943,,Insert,177427323,0,B,8000,146800,G,
3.11619,,Cancel,177427319,,,-1000,,,
3.116256,,Insert,177427343,0,A,1000,147100,G,
3.124107,,Insert,177427411,0,A,1000,147100,G,
3.124134,,Cancel,177427323,,,-8000,,,
3.124212,,Cancel,177426491,,,-400,,,
3.124394,,Insert,177427419,0,A,1000,148500,G,
3.136913,,Cancel,177426451,,,-1000,,,
3.136936,,Cancel,177414419,,,-1000,,,
3.136969,,Insert,177427615,0,A,400,147000,G,
3.136994,,Insert,177427619,0,B,1000,117100,G,
3.143066,,Cancel,7028082,,,-10000,,,
3.143066,,Cancel,7028083,,,-10000,,,
3.143066,,Insert,7028084,1,A,10000,147500,G,
3.143066,,Insert,7028085,1,B,10000,146300,G,
3.201868,,Cancel,177427411,,,-1000,,,
3.202046,,Insert,177427915,0,B,1000,146800,G,
3.202358,,Insert,177427923,0,B,8000,146800,G,
3.20435,,Cancel,177416047,,,-1000,,,
3.204453,,Insert,177428303,0,B,1000,146800,G,
3.204455,,Cancel,177415919,,,-2000,,,
3.204455,,Insert,177428307,0,B,2000,112900,G,
3.204485,,Insert,177428311,0,A,1000,147100,G,
3.204605,,Cancel,177428307,,,-2000,,,
3.204605,,Insert,177428319,0,B,2000,112800,G,
3.209702,,Cancel,177415135,,,-2000,,,
3.209726,,Insert,177428391,0,B,1000,146900,G,
3.209765,,Insert,177428407,0,B,3000,146600,G,
3.209805,,Cancel,177428319,,,-2000,,,
3.209805,,Insert,177428415,0,B,2000,112900,G,
3.209819,,Insert,177428423,0,B,2000,146900,G,
3.209827,,Cancel,177415759,,,-2000,,,
3.209847,,Insert,177428427,0,B,1000,146900,G,
3.209895,,Insert,177428435,0,B,1000,146600,G,
3.21007,,Insert,177428459,0,B,1000,146900,G,
3.210162,,Cancel,177426739,,,-8000,,,
3.210219,,Cancel,177427615,,,-400,,,
3.210277,,Insert,177428491,0,A,400,147100,G,
3.210389,,Insert,177428507,0,B,1000,146900,G,
3.210416,,Cancel,177415175,,,-1000,,,
3.210965,,Cancel,177416143,,,-1000,,,
3.227132,,Cancel,177427915,,,-1000,,,
3.227154,,Cancel,177426443,,,-1000,,,
3.227156,,Cancel,177428507,,,-1000,,,
3.237648,,Cancel,177428435,,,-1000,,,
3.237673,,Insert,177428923,0,A,1000,191400,G,
3.260117,,Cancel,177428459,,,-1000,,,
3.260179,,Insert,177429051,0,A,400,147000,G,
3.260195,,Cancel,177428491,,,-400,,,
3.260205,,Cancel,177428427,,,-1000,,,
3.260792,,Cancel,177427619,,,-1000,,,
3.396658,,Insert,5006885,1,B,93,147600,G,
3.411456,,Insert,177431267,0,A,2000,147300,G,
3.411483,,Insert,177431271,0,B,1000,117200,G,
3.411531,,Insert,177431287,0,A,8000,147000,G,
3.411533,,Cancel,177428423,,,-2000,,,
3.413475,,Cancel,177428391,,,-1000,,,
3.413602,,Insert,177431451,0,B,2000,145900,G,
3.413746,,Insert,177431463,0,B,1000,146800,G,
3.413809,,Insert,177431475,0,A,1000,147100,G,
3.413943,,Cancel,177428415,,,-2000,,,
3.413943,,Insert,177431491,0,B,2000,112800,G,
3.414002,,Insert,177431495,0,B,1000,146200,G,
3.414266,,Insert,177431555,0,B,1000,146800,G,
3.415039,,Cancel,177431475,,,-1000,,,
3.415049,,Cancel,177431287,,,-8000,,,
3.41511,,Cancel,177429051,,,-400,,,
3.415164,,Insert,177431707,0,A,400,147100,G,
3.424712,,Insert,177431883,0,B,300,137900,G,
3.444462,,Insert,177432631,0,A,8000,147000,G,
3.444952,,Cancel,177431463,,,-1000,,,
3.491655,,Cancel,7028084,,,-9908,,,
3.491655,,Cancel,7028085,,,-10000,,,
3.491655,,Insert,7028086,1,A,10000,147500,G,
3.491655,,Insert,7028087,1,B,10000,146300,G,
3.536786,,Cancel,177427923,,,-8000,,,
3.536803,,Cancel,177425527,,,-1000,,,
3.536807,,Cancel,177431271,,,-1000,,,
3.536807,,Cancel,177428923,,,-1000,,,
3.537133,,Insert,177433611,0,A,1000,147100,G,
3.537157,,Insert,177433615,0,B,1000,117100,G,
3.537183,,Insert,177433623,0,A,1000,191300,G,
3.541554,,Cancel,177425543,,,-1000,,,
3.541556,,Cancel,177427343,,,-1000,,,
3.541558,,Cancel,177426455,,,-1000,,,
3.541561,,Cancel,177428311,,,-1000,,,
3.541591,,Insert,177433771,0,A,1000,147000,G,
3.54162,,Cancel,177431555,,,-1000,,,
3.552037,,Cancel,177433611,,,-1000,,,
3.552068,,Insert,177434083,0,B,8000,146800,G,
3.571048,,Insert,177434227,0,A,1000,147100,G,
3.574253,,Insert,177434259,0,B,1000,146800,G,
3.586216,,Insert,177434395,0,A,1000,147100,G,
3.609602,,Insert,177434683,0,A,1000,147100,G,
3.614323,,Cancel,177434083,,,-8000,,,
3.614351,,Insert,177434871,0,A,1000,147100,G,
3.625573,,Insert,5006886,1,A,78,148900,G,
3.626724,,Insert,177434935,0,B,8000,146800,G,
3.626769,,Insert,177434939,0,B,1000,145300,G,
3.632065,,Cancel,177434871,,,-1000,,,
3.632465,,Cancel,177432631,,,-8000,,,
3.632476,,Cancel,177434939,,,-1000,,,
3.63254,,Cancel,177433771,,,-1000,,,
3.642584,,Insert,5006887,1,A,17,146300,G,
3.643768,,Insert,177435303,0,A,8000,147000,G,
3.643769,,Insert,177435307,0,A,1000,147100,G,
3.643787,,Insert,177435319,0,B,1000,145400,G,
3.682211,,Cancel,177435303,,,-8000,,,
3.715462,,Insert,177436091,0,A,1000,147700,G,
3.73219,,Insert,177436183,0,A,2000,148100,G,
3.766699,,Insert,177436491,0,A,8000,147000,G,
3.766702,,Insert,177436495,0,A,1000,147100,G,
3.76687,,Cancel,177434935,,,-8000,,,
3.766962,,Cancel,177434259,,,-1000,,,
3.767585,,Cancel,177435319,,,-1000,,,
3.777109,,Cancel,177425531,,,-1000,,,
3.784281,,Cancel,177415363,,,-1000,,,
3.784458,,Insert,177436967,0,B,1000,146800,G,
3.784472,,Insert,177436971,0,A,1000,147000,G,
3.784499,,Cancel,177434395,,,-1000,,,
3.784501,,Cancel,177435307,,,-1000,,,
3.784504,,Cancel,177434683,,,-1000,,,
3.784504,,Cancel,177434227,,,-1000,,,
3.784514,,Cancel,177436967,,,-1000,,,
3.784541,,Insert,177436975,0,A,1000,147000,G,
3.784683,,Insert,177436991,0,B,1000,146800,G,
3.784761,,Cancel,177415315,,,-2000,,,
3.784761,,Insert,177437019,0,A,2000,181500,G,
3.784777,,Cancel,177436991,,,-1000,,,
3.785384,,Cancel,177427419,,,-1000,,,
3.785391,,Cancel,177425471,,,-1000,,,
3.785603,,Cancel,177425347,,,-1000,,,
3.785614,,Cancel,177428407,,,-3000,,,
3.785665,,Cancel,177425363,,,-8000,,,
3.785832,,Insert,177437215,0,A,710,147000,G,
3.785864,,Insert,177437223,0,A,1000,147000,G,
3.785887,,Insert,177437239,0,A,400,147000,G,
3.785892,,Cancel,177425475,,,-1000,,,
3.786002,,Cancel,177431707,,,-400,,,
3.786285,,Insert,177437343,0,A,1000,147000,G,
3.786356,,Cancel,177428303,,,-1000,,,
3.78636,,Insert,177437387,0,A,2000,147200,G,
3.786835,,Insert,177437687,0,B,2000,145800,G,
3.786926,,Cancel,177388867,,,-1000,,,
3.786979,,Cancel,177395407,,,-1000,,,
3.787307,,Cancel,177431491,,,-2000,,,
3.787307,,Insert,177437923,0,B,2000,112700,G,
3.787336,,Insert,177437959,0,B,1000,146600,G,
3.787573,,Insert,177438067,0,A,1000,147400,G,
3.787728,,Cancel,177361791,,,-1000,,,
3.788669,,Insert,177438255,0,B,1000,146700,G,
3.788696,,Insert,177438263,0,B,1000,146700,G,
3.79116,,Insert,177438335,0,A,1000,147300,G,
3.791162,,Cancel,177438263,,,-1000,,,
3.791162,,Cancel,177437343,,,-1000,,,
3.791178,,Insert,177438343,0,A,1000,147300,G,
3.79128,,Cancel,177437019,,,-2000,,,
3.79128,,Insert,177438351,0,A,2000,181600,G,
3.791281,,Insert,177438355,0,A,1000,147000,G,
3.794024,,Insert,177438395,0,A,1000,147000,G,
3.794115,,Cancel,177436971,,,-1000,,,
3.79412,,Insert,177438411,0,A,1000,146900,G,
3.794146,,Cancel,177438335,,,-1000,,,
3.794152,,Insert,177438415,0,A,3000,147200,G,
3.794181,,Insert,177438423,0,A,400,146900,G,
3.794194,,Cancel,177437239,,,-400,,,
3.794197,,Cancel,177438351,,,-2000,,,
3.794197,,Insert,177438431,0,A,2000,181500,G,
3.794241,,Cancel,177438255,,,-1000,,,
3.794246,,Insert,177438443,0,A,8000,146900,G,
3.794771,,Insert,177438551,0,B,1000,146700,G,
3.79479,,Insert,177438583,0,A,1000,147200,G,
3.794929,,Insert,177438655,0,A,180,146900,G,
3.794929,,Cancel,177438551,,,-1000,,,
3.794933,,Insert,177438659,0,B,1000,146100,G,
3.794971,,Insert,177438671,0,A,1000,146900,G,
3.795032,,Cancel,177414995,,,-1000,,,
3.795053,,Insert,177438687,0,B,1000,146700,G,
3.795068,,Cancel,177436975,,,-1000,,,
3.795074,,Insert,177438695,0,A,8000,146800,G,
3.795076,,Cancel,177373051,,,-8000,,,
3.795097,,Cancel,177438583,,,-1000,,,
3.795115,,Insert,177438715,0,B,1000,146700,G,
3.795115,,Insert,177438719,0,A,3000,147100,G,
3.795115,,Cancel,177438415,,,-3000,,,
3.795148,,Cancel,177438431,,,-2000,,,
3.795148,,Insert,177438735,0,A,2000,181400,G,
3.79559,,Cancel,177438687,,,-1000,,,
3.79586,,Cancel,177437959,,,-1000,,,
3.796396,,Insert,177438923,0,A,1000,147100,G,
3.796686,,Cancel,177438923,,,-1000,,,
3.796768,,Cancel,177372879,,,-1000,,,
3.796768,,Insert,177438935,0,A,1000,147600,G,
3.797759,,Cancel,177438655,,,-180,,,
3.798192,,Cancel,177438695,,,-8000,,,
3.798219,,Insert,177439007,0,A,1000,147000,G,
3.798223,,Insert,177439011,0,B,1000,146700,G,
3.798223,,Insert,177439015,0,B,1000,146400,G,
3.798276,,Cancel,177438671,,,-1000,,,
3.79829,,Insert,177439023,0,A,1000,147200,G,
3.798295,,Insert,177439027,0,A,2000,147800,G,
3.798384,,Cancel,177438935,,,-1000,,,
3.798411,,Insert,177439039,0,B,1000,146700,G,
3.798483,,Cancel,177438735,,,-2000,,,
3.798483,,Insert,177439051,0,A,2000,181500,G,
3.798688,,Insert,177439063,0,B,1000,146700,G,
3.798737,,Cancel,177438395,,,-1000,,,
3.798831,,Cancel,177438343,,,-1000,,,
3.799171,,Cancel,177437223,,,-1000,,,
3.799204,,Insert,177439111,0,B,8000,146700,G,
3.799206,,Cancel,177438411,,,-1000,,,
3.79921,,Insert,177439115,0,A,1000,146800,G,
3.799236,,Cancel,177439007,,,-1000,,,
3.799276,,Insert,177439123,0,A,400,146800,G,
3.799276,,Cancel,177439023,,,-1000,,,
3.799291,,Cancel,177439051,,,-2000,,,
3.799291,,Insert,177439127,0,A,2000,181400,G,
3.799291,,Cancel,177438423,,,-400,,,
3.7993,,Cancel,177439027,,,-2000,,,
3.799777,,Insert,177439143,0,B,1000,146500,G,
3.800228,,Cancel,7028086,,,-10000,,,
3.800228,,Cancel,7028087,,,-9983,,,
3.800228,,Insert,7028088,1,A,10000,147400,G,
3.800228,,Insert,7028089,1,B,10000,146200,G,
3.802308,,Insert,177439171,0,B,1000,146600,G,
3.802611,,Cancel,177439171,,,-1000,,,
3.802633,,Cancel,177418139,,,-1000,,,
3.803139,,Cancel,177439111,,,-8000,,,
3.803165,,Insert,177439183,0,B,1000,102300,G,
3.803441,,Insert,177439191,0,A,8000,146800,G,
3.803698,,Cancel,177439063,,,-1000,,,
3.80375,,Insert,177439199,0,A,1000,147000,G,
3.803767,,Cancel,177397091,,,-1000,,,
3.804425,,Insert,177439211,0,A,1000,151800,G,
3.80614,,Cancel,177439191,,,-8000,,,
3.806193,,Cancel,177439123,,,-400,,,
3.80677,,Cancel,177439199,,,-1000,,,
3.806788,,Cancel,177439115,,,-1000,,,
3.806813,,Insert,177439303,0,A,1000,147200,G,
3.806816,,Insert,177439307,0,A,2000,147800,G,
3.806837,,Insert,177439311,0,A,1000,146900,G,
3.806865,,Cancel,177439127,,,-2000,,,
3.806865,,Insert,177439315,0,A,2000,181500,G,
3.807291,,Cancel,177438443,,,-8000,,,
3.807302,,Insert,177439327,0,B,720,146700,G,
3.807561,,Insert,177439367,0,B,1000,146700,G,
3.807983,,Cancel,177437215,,,-710,,,
3.808016,,Insert,177439371,0,B,8000,146700,G,
3.809748,,Cancel,177437387,,,-2000,,,
3.81065,,Insert,177439455,0,B,1000,146700,G,
3.821956,,Insert,177439539,0,A,2000,147000,G,
3.821974,,Cancel,177437923,,,-2000,,,
3.821974,,Insert,177439543,0,B,2000,112800,G,
3.821993,,Cancel,177438659,,,-1000,,,
3.822007,,Insert,177439547,0,A,400,147000,G,
3.822056,,Cancel,177439371,,,-8000,,,
3.837295,,Cancel,177439455,,,-1000,,,
3.837568,,Insert,177439807,0,B,1000,146600,G,
3.845621,,Insert,177440067,0,A,8000,146900,G,
3.845626,,Cancel,177439327,,,-720,,,
3.845685,,Insert,177440075,0,A,400,146900,G,
3.845697,,Cancel,177439547,,,-400,,,
3.86242,,Insert,177440259,0,B,1000,145200,G,
3.88005,,Insert,177440463,0,A,1000,147000,G,
3.8909,,Insert,177440535,0,A,2000,147200,G,
3.890923,,Cancel,177433615,,,-1000,,,
3.890924,,Cancel,177433623,,,-1000,,,
3.890995,,Insert,177440539,0,A,1000,148400,G,
3.899715,,Cancel,177439367,,,-1000,,,
3.899741,,Insert,177440667,0,B,1000,117000,G,
3.902432,,Cancel,177440463,,,-1000,,,
3.902708,,Cancel,177440067,,,-8000,,,
3.902717,,Cancel,177440535,,,-2000,,,
3.902724,,Cancel,177440259,,,-1000,,,
3.902764,,Insert,177440727,0,B,1000,145300,G,
3.902764,,Cancel,177440075,,,-400,,,
3.90282,,Insert,177440747,0,A,400,147000,G,
3.905133,,Insert,177441119,0,A,8000,146900,G,
3.905139,,Insert,177441123,0,A,1000,147000,G,
3.905158,,Cancel,177440727,,,-1000,,,
3.905444,,Cancel,177440747,,,-400,,,
3.90709,,Insert,177441171,0,A,2000,147200,G,
3.907111,,Cancel,177418131,,,-1000,,,
3.907115,,Insert,177441175,0,A,1000,191200,G,
3.91169,,Cancel,177441123,,,-1000,,,
3.91169,,Cancel,177441171,,,-2000,,,
3.911716,,Insert,177441287,0,A,1000,176600,G,
3.911726,,Insert,177441295,0,B,8000,146700,G,
3.911754,,Insert,177441303,0,A,1000,147000,G,
3.912825,,Cancel,177441295,,,-8000,,,
3.912848,,Insert,177441375,0,B,720,146700,G,
3.912865,,Cancel,177441119,,,-8000,,,
3.912936,,Cancel,177439311,,,-1000,,,
3.912971,,Insert,177441423,0,B,8000,146700,G,
3.913003,,Insert,177441431,0,B,1000,146800,G,
3.913036,,Insert,177441439,0,B,3000,146500,G,
3.913043,,Insert,177441447,0,B,1000,146500,G,
3.913114,,Insert,177441455,0,A,1000,147300,G,
3.913119,,Cancel,177437687,,,-2000,,,
3.913119,,Insert,177441463,0,B,2000,146800,G,
3.91312,,Insert,177441471,0,A,1000,147000,G,
3.913124,,Insert,177441475,0,A,2000,147900,G,
3.913149,,Cancel,177438355,,,-1000,,,
3.91317,,Insert,177441491,0,B,1000,146800,G,
3.913322,,Cancel,177441491,,,-1000,,,
3.913613,,Cancel,177439315,,,-2000,,,
3.913613,,Insert,177441551,0,A,2000,181600,G,
3.913736,,Insert,177441575,0,B,1000,146800,G,
3.913751,,Insert,177441579,0,B,1000,146800,G,
3.913815,,Insert,177441607,0,B,1000,146800,G,
3.914332,,Insert,177441671,0,B,8000,146800,G,
3.91477,,Cancel,177438719,,,-3000,,,
3.914806,,Cancel,177439211,,,-1000,,,
3.914927,,Cancel,177440539,,,-1000,,,
3.915031,,Cancel,177436495,,,-1000,,,
3.915125,,Insert,177441843,0,B,1000,146600,G,
3.915422,,Cancel,177441843,,,-1000,,,
3.915525,,Insert,177442039,0,A,1000,152000,G,
3.915561,,Insert,177442051,0,A,1000,147100,G,
3.915814,,Cancel,177442051,,,-1000,,,
3.915823,,Insert,177442115,0,B,1000,146800,G,
3.916018,,Insert,177442195,0,A,1000,147100,G,
3.916441,,Cancel,177441671,,,-8000,,,
3.916448,,Cancel,177442115,,,-1000,,,
3.91663,,Cancel,177441607,,,-1000,,,
3.916852,,Insert,177442351,0,B,1000,146800,G,
3.918582,,Cancel,177442351,,,-1000,,,
3.918712,,Insert,177442455,0,B,1000,146800,G,
3.920695,,Cancel,177442455,,,-1000,,,
3.920983,,Cancel,177441579,,,-1000,,,
3.921778,,Insert,177442595,0,B,1000,146800,G,
3.922443,,Cancel,177442595,,,-1000,,,
3.923033,,Insert,177442687,0,B,1000,146800,G,
3.926173,,Insert,177442775,0,B,1000,145300,G,
3.929398,,Cancel,177442687,,,-1000,,,
3.929456,,Insert,177442859,0,A,400,147000,G,
3.929484,,Insert,177442863,0,A,1000,147000,G,
3.929664,,Cancel,177441575,,,-1000,,,
3.930012,,Cancel,177441447,,,-1000,,,
3.930039,,Cancel,177441431,,,-1000,,,
3.934532,,Insert,177443043,0,B,1000,146500,G,
3.937747,,Cancel,177441423,,,-8000,,,
3.938029,,Cancel,177443043,,,-1000,,,
3.970935,,Cancel,177441375,,,-720,,,
3.970938,,Insert,177443515,0,A,720,147000,G,
4.07017,,Insert,177445423,0,A,1000,147000,G,
4.070172,,Insert,177445427,0,A,2000,147200,G,
4.070211,,Insert,177445439,0,A,1000,148400,G,
4.070221,,Insert,177445455,0,A,8000,146900,G,
4.070232,,Cancel,177441471,,,-1000,,,
4.070253,,Insert,177445479,0,A,3000,147100,G,
4.07028,,Cancel,177441463,,,-2000,,,
4.07028,,Cancel,177441475,,,-2000,,,
4.070285,,Insert,177445487,0,A,400,146900,G,
4.070295,,Cancel,177441455,,,-1000,,,
4.070299,,Cancel,177442859,,,-400,,,
4.07031,,Cancel,177441551,,,-2000,,,
4.07031,,Insert,177445495,0,A,2000,181500,G,
4.070404,,Insert,177445515,0,B,2000,145800,G,
4.070628,,Cancel,177442775,,,-1000,,,
4.07087,,Cancel,177439543,,,-2000,,,
4.07087,,Insert,177445627,0,B,2000,112700,G,
4.071154,,Insert,177445695,0,B,1000,146700,G,
4.071227,,Insert,177445711,0,B,1000,146100,G,
